trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
John Ryder,http://twitter.com/search?q=%22John+Ryder%22,NA,%22John+Ryder%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
LIVE CON EVE,http://twitter.com/search?q=%22LIVE+CON+EVE%22,NA,%22LIVE+CON+EVE%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Lindsay Lohan,http://twitter.com/search?q=%22Lindsay+Lohan%22,NA,%22Lindsay+Lohan%22,15815,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Estadio Akron,http://twitter.com/search?q=%22Estadio+Akron%22,NA,%22Estadio+Akron%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Descansa Reb,http://twitter.com/search?q=%22Descansa+Reb%22,NA,%22Descansa+Reb%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
#뽀뽀귀신_진우_생일축하해_쪽쪽,http://twitter.com/search?q=%23%EB%BD%80%EB%BD%80%EA%B7%80%EC%8B%A0_%EC%A7%84%EC%9A%B0_%EC%83%9D%EC%9D%BC%EC%B6%95%ED%95%98%ED%95%B4_%EC%AA%BD%EC%AA%BD,NA,%23%EB%BD%80%EB%BD%80%EA%B7%80%EC%8B%A0_%EC%A7%84%EC%9A%B0_%EC%83%9D%EC%9D%BC%EC%B6%95%ED%95%98%ED%95%B4_%EC%AA%BD%EC%AA%BD,50978,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
GPT-4,http://twitter.com/search?q=GPT-4,NA,GPT-4,38524,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
#FelizMartes,http://twitter.com/search?q=%23FelizMartes,NA,%23FelizMartes,14366,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Canelo,http://twitter.com/search?q=Canelo,NA,Canelo,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
jungkook,http://twitter.com/search?q=jungkook,NA,jungkook,1179307,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Mundial 2026,http://twitter.com/search?q=%22Mundial+2026%22,NA,%22Mundial+2026%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
#FaveTourPhotographer,http://twitter.com/search?q=%23FaveTourPhotographer,NA,%23FaveTourPhotographer,25242,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
#JoshuaHalling,http://twitter.com/search?q=%23JoshuaHalling,NA,%23JoshuaHalling,21751,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
FIFA,http://twitter.com/search?q=FIFA,NA,FIFA,65976,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Mar Negro,http://twitter.com/search?q=%22Mar+Negro%22,NA,%22Mar+Negro%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Alejandro Zendejas,http://twitter.com/search?q=%22Alejandro+Zendejas%22,NA,%22Alejandro+Zendejas%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
#ChampionsLeague,http://twitter.com/search?q=%23ChampionsLeague,NA,%23ChampionsLeague,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Saúl,http://twitter.com/search?q=Sa%C3%BAl,NA,Sa%C3%BAl,24965,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Jonny,http://twitter.com/search?q=Jonny,NA,Jonny,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
The Shape of Water,http://twitter.com/search?q=%22The+Shape+of+Water%22,NA,%22The+Shape+of+Water%22,NA,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
Marx,http://twitter.com/search?q=Marx,NA,Marx,45266,Mexico,23424900,2023-03-15T01:20:06Z,2023-03-13T19:47:13Z
