trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
K23 IS COMING,http://twitter.com/search?q=%22K23+IS+COMING%22,NA,%22K23+IS+COMING%22,23169,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Tecomán,http://twitter.com/search?q=Tecom%C3%A1n,NA,Tecom%C3%A1n,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Orinoco,http://twitter.com/search?q=Orinoco,NA,Orinoco,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Constitución,http://twitter.com/search?q=Constituci%C3%B3n,NA,Constituci%C3%B3n,75856,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
#HolaPoderoso,http://twitter.com/search?q=%23HolaPoderoso,NA,%23HolaPoderoso,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
#DuaLibreEnMx,http://twitter.com/search?q=%23DuaLibreEnMx,NA,%23DuaLibreEnMx,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Campo Militar,http://twitter.com/search?q=%22Campo+Militar%22,NA,%22Campo+Militar%22,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Día Internacional,http://twitter.com/search?q=%22D%C3%ADa+Internacional%22,NA,%22D%C3%ADa+Internacional%22,26968,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Super Bowl,http://twitter.com/search?q=%22Super+Bowl%22,NA,%22Super+Bowl%22,30400,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Lenguas de Señas,http://twitter.com/search?q=%22Lenguas+de+Se%C3%B1as%22,NA,%22Lenguas+de+Se%C3%B1as%22,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,NA,%23FelizViernesATodos,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Namor,http://twitter.com/search?q=Namor,NA,Namor,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Ayotzinapa,http://twitter.com/search?q=Ayotzinapa,NA,Ayotzinapa,17876,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Jitomate,http://twitter.com/search?q=Jitomate,NA,Jitomate,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Fuerza Armada,http://twitter.com/search?q=%22Fuerza+Armada%22,NA,%22Fuerza+Armada%22,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Laurita,http://twitter.com/search?q=Laurita,NA,Laurita,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
VIII,http://twitter.com/search?q=VIII,NA,VIII,13519,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Niñas y Niños,http://twitter.com/search?q=%22Ni%C3%B1as+y+Ni%C3%B1os%22,NA,%22Ni%C3%B1as+y+Ni%C3%B1os%22,34909,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Mitikah,http://twitter.com/search?q=Mitikah,NA,Mitikah,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
El 23,http://twitter.com/search?q=%22El+23%22,NA,%22El+23%22,130244,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Chafa,http://twitter.com/search?q=Chafa,NA,Chafa,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Consulta,http://twitter.com/search?q=Consulta,NA,Consulta,55840,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Seguridad Nacional,http://twitter.com/search?q=%22Seguridad+Nacional%22,NA,%22Seguridad+Nacional%22,34711,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Ticketmaster,http://twitter.com/search?q=Ticketmaster,NA,Ticketmaster,33654,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Poder Judicial,http://twitter.com/search?q=%22Poder+Judicial%22,NA,%22Poder+Judicial%22,21268,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Circuito Interior,http://twitter.com/search?q=%22Circuito+Interior%22,NA,%22Circuito+Interior%22,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Ringcraft,http://twitter.com/search?q=Ringcraft,NA,Ringcraft,25807,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Xoco,http://twitter.com/search?q=Xoco,NA,Xoco,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Einstein,http://twitter.com/search?q=Einstein,NA,Einstein,17829,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Segalmex,http://twitter.com/search?q=Segalmex,NA,Segalmex,10008,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Cineteca,http://twitter.com/search?q=Cineteca,NA,Cineteca,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Apple Music,http://twitter.com/search?q=%22Apple+Music%22,NA,%22Apple+Music%22,218357,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Molotov,http://twitter.com/search?q=Molotov,NA,Molotov,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
Jorge Campos,http://twitter.com/search?q=%22Jorge+Campos%22,NA,%22Jorge+Campos%22,NA,Acapulco,110978,2022-09-24T00:30:11Z,2022-09-22T10:16:11Z
