trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Bardo,http://twitter.com/search?q=Bardo,NA,Bardo,NA,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Caborca,http://twitter.com/search?q=Caborca,NA,Caborca,18927,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Cienfuegos,http://twitter.com/search?q=Cienfuegos,NA,Cienfuegos,NA,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
EEAAO,http://twitter.com/search?q=EEAAO,NA,EEAAO,16962,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Paul Mescal,http://twitter.com/search?q=%22Paul+Mescal%22,NA,%22Paul+Mescal%22,52431,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Ana de Armas,http://twitter.com/search?q=%22Ana+de+Armas%22,NA,%22Ana+de+Armas%22,29039,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Naciones Unidas,http://twitter.com/search?q=%22Naciones+Unidas%22,NA,%22Naciones+Unidas%22,NA,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
The Batman,http://twitter.com/search?q=%22The+Batman%22,NA,%22The+Batman%22,34200,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Brendan Fraser,http://twitter.com/search?q=%22Brendan+Fraser%22,NA,%22Brendan+Fraser%22,31099,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
El 24,http://twitter.com/search?q=%22El+24%22,NA,%22El+24%22,131317,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Thauvin,http://twitter.com/search?q=Thauvin,NA,Thauvin,NA,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Pinocchio,http://twitter.com/search?q=Pinocchio,NA,Pinocchio,15482,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Alejandro González Iñárritu,http://twitter.com/search?q=%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Mejor Película,http://twitter.com/search?q=%22Mejor+Pel%C3%ADcula%22,NA,%22Mejor+Pel%C3%ADcula%22,26648,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Beltrán Leyva,http://twitter.com/search?q=%22Beltr%C3%A1n+Leyva%22,NA,%22Beltr%C3%A1n+Leyva%22,19771,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Le Pupille,http://twitter.com/search?q=%22Le+Pupille%22,NA,%22Le+Pupille%22,NA,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Alfonso Cuarón,http://twitter.com/search?q=%22Alfonso+Cuar%C3%B3n%22,NA,%22Alfonso+Cuar%C3%B3n%22,NA,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Renata,http://twitter.com/search?q=Renata,NA,Renata,11275,Acapulco,110978,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
#SalarioRosaParaTuHogar,http://twitter.com/search?q=%23SalarioRosaParaTuHogar,NA,%23SalarioRosaParaTuHogar,52332,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
#Playdoitmexico,http://twitter.com/search?q=%23Playdoitmexico,NA,%23Playdoitmexico,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
#marcoreypicks,http://twitter.com/search?q=%23marcoreypicks,NA,%23marcoreypicks,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Clippers,http://twitter.com/search?q=Clippers,NA,Clippers,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Lazio,http://twitter.com/search?q=Lazio,NA,Lazio,24805,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Jackson Wang,http://twitter.com/search?q=%22Jackson+Wang%22,NA,%22Jackson+Wang%22,12221,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Pioli,http://twitter.com/search?q=Pioli,NA,Pioli,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
#VIBE76onHot100,http://twitter.com/search?q=%23VIBE76onHot100,NA,%23VIBE76onHot100,25853,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Lainez,http://twitter.com/search?q=Lainez,NA,Lainez,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Oscar,http://twitter.com/search?q=Oscar,NA,Oscar,437819,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
JIMIN ON THE BILLBOARD HOT 100,http://twitter.com/search?q=%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,NA,%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,29346,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Ecatepec,http://twitter.com/search?q=Ecatepec,NA,Ecatepec,63255,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
#DíaInternacionalDeLaEducación,http://twitter.com/search?q=%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,NA,%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,10116,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Milan,http://twitter.com/search?q=Milan,NA,Milan,69346,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
CONGRATULATIONS JIMIN,http://twitter.com/search?q=%22CONGRATULATIONS+JIMIN%22,NA,%22CONGRATULATIONS+JIMIN%22,59933,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
García Luna,http://twitter.com/search?q=%22Garc%C3%ADa+Luna%22,NA,%22Garc%C3%ADa+Luna%22,142873,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Honesta,http://twitter.com/search?q=Honesta,NA,Honesta,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
BTR4 IS COMING,http://twitter.com/search?q=%22BTR4+IS+COMING%22,NA,%22BTR4+IS+COMING%22,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Panic,http://twitter.com/search?q=Panic,NA,Panic,101629,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Turning Red,http://twitter.com/search?q=%22Turning+Red%22,NA,%22Turning+Red%22,11156,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Mexiquenses,http://twitter.com/search?q=Mexiquenses,NA,Mexiquenses,19950,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Brendon,http://twitter.com/search?q=Brendon,NA,Brendon,48219,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
CELAC,http://twitter.com/search?q=CELAC,NA,CELAC,198444,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Top Gun,http://twitter.com/search?q=%22Top+Gun%22,NA,%22Top+Gun%22,43873,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
At The Disco,http://twitter.com/search?q=%22At+The+Disco%22,NA,%22At+The+Disco%22,57130,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Guillermo del Toro,http://twitter.com/search?q=%22Guillermo+del+Toro%22,NA,%22Guillermo+del+Toro%22,10636,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Medio Metro,http://twitter.com/search?q=%22Medio+Metro%22,NA,%22Medio+Metro%22,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Pinocho,http://twitter.com/search?q=Pinocho,NA,Pinocho,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Alfredo del Mazo,http://twitter.com/search?q=%22Alfredo+del+Mazo%22,NA,%22Alfredo+del+Mazo%22,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Betis,http://twitter.com/search?q=Betis,NA,Betis,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Elvis,http://twitter.com/search?q=Elvis,NA,Elvis,53229,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Bardo,http://twitter.com/search?q=Bardo,NA,Bardo,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Caborca,http://twitter.com/search?q=Caborca,NA,Caborca,18927,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Cienfuegos,http://twitter.com/search?q=Cienfuegos,NA,Cienfuegos,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
EEAAO,http://twitter.com/search?q=EEAAO,NA,EEAAO,16962,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Paul Mescal,http://twitter.com/search?q=%22Paul+Mescal%22,NA,%22Paul+Mescal%22,52431,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Ana de Armas,http://twitter.com/search?q=%22Ana+de+Armas%22,NA,%22Ana+de+Armas%22,29039,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Naciones Unidas,http://twitter.com/search?q=%22Naciones+Unidas%22,NA,%22Naciones+Unidas%22,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
The Batman,http://twitter.com/search?q=%22The+Batman%22,NA,%22The+Batman%22,34200,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Beltrán Leyva,http://twitter.com/search?q=%22Beltr%C3%A1n+Leyva%22,NA,%22Beltr%C3%A1n+Leyva%22,19771,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Brendan Fraser,http://twitter.com/search?q=%22Brendan+Fraser%22,NA,%22Brendan+Fraser%22,31099,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
El 24,http://twitter.com/search?q=%22El+24%22,NA,%22El+24%22,131317,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Thauvin,http://twitter.com/search?q=Thauvin,NA,Thauvin,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Pinocchio,http://twitter.com/search?q=Pinocchio,NA,Pinocchio,15482,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Alejandro González Iñárritu,http://twitter.com/search?q=%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Mejor Película,http://twitter.com/search?q=%22Mejor+Pel%C3%ADcula%22,NA,%22Mejor+Pel%C3%ADcula%22,26648,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Le Pupille,http://twitter.com/search?q=%22Le+Pupille%22,NA,%22Le+Pupille%22,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Alfonso Cuarón,http://twitter.com/search?q=%22Alfonso+Cuar%C3%B3n%22,NA,%22Alfonso+Cuar%C3%B3n%22,NA,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
Renata,http://twitter.com/search?q=Renata,NA,Renata,11275,Aguascalientes,111579,2023-01-25T04:02:42Z,2023-01-22T17:25:10Z
#SalarioRosaParaTuHogar,http://twitter.com/search?q=%23SalarioRosaParaTuHogar,NA,%23SalarioRosaParaTuHogar,52332,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#Playdoitmexico,http://twitter.com/search?q=%23Playdoitmexico,NA,%23Playdoitmexico,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#marcoreypicks,http://twitter.com/search?q=%23marcoreypicks,NA,%23marcoreypicks,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Clippers,http://twitter.com/search?q=Clippers,NA,Clippers,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Lazio,http://twitter.com/search?q=Lazio,NA,Lazio,24805,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Jackson Wang,http://twitter.com/search?q=%22Jackson+Wang%22,NA,%22Jackson+Wang%22,12221,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pioli,http://twitter.com/search?q=Pioli,NA,Pioli,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#VIBE76onHot100,http://twitter.com/search?q=%23VIBE76onHot100,NA,%23VIBE76onHot100,25853,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Lainez,http://twitter.com/search?q=Lainez,NA,Lainez,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Oscar,http://twitter.com/search?q=Oscar,NA,Oscar,437819,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
JIMIN ON THE BILLBOARD HOT 100,http://twitter.com/search?q=%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,NA,%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,28856,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#DíaInternacionalDeLaEducación,http://twitter.com/search?q=%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,NA,%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,10116,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Ecatepec,http://twitter.com/search?q=Ecatepec,NA,Ecatepec,63255,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Milán,http://twitter.com/search?q=Mil%C3%A1n,NA,Mil%C3%A1n,69327,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
CONGRATULATIONS JIMIN,http://twitter.com/search?q=%22CONGRATULATIONS+JIMIN%22,NA,%22CONGRATULATIONS+JIMIN%22,61992,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
García Luna,http://twitter.com/search?q=%22Garc%C3%ADa+Luna%22,NA,%22Garc%C3%ADa+Luna%22,136971,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
BTR4 IS COMING,http://twitter.com/search?q=%22BTR4+IS+COMING%22,NA,%22BTR4+IS+COMING%22,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Honesta,http://twitter.com/search?q=Honesta,NA,Honesta,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Panic,http://twitter.com/search?q=Panic,NA,Panic,102696,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Turning Red,http://twitter.com/search?q=%22Turning+Red%22,NA,%22Turning+Red%22,11156,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Mexiquenses,http://twitter.com/search?q=Mexiquenses,NA,Mexiquenses,19950,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Brendon,http://twitter.com/search?q=Brendon,NA,Brendon,48219,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
CELAC,http://twitter.com/search?q=CELAC,NA,CELAC,213462,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Guillermo del Toro,http://twitter.com/search?q=%22Guillermo+del+Toro%22,NA,%22Guillermo+del+Toro%22,10610,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
At The Disco,http://twitter.com/search?q=%22At+The+Disco%22,NA,%22At+The+Disco%22,57130,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pinocho,http://twitter.com/search?q=Pinocho,NA,Pinocho,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Medio Metro,http://twitter.com/search?q=%22Medio+Metro%22,NA,%22Medio+Metro%22,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alfredo del Mazo,http://twitter.com/search?q=%22Alfredo+del+Mazo%22,NA,%22Alfredo+del+Mazo%22,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Betis,http://twitter.com/search?q=Betis,NA,Betis,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Top Gun,http://twitter.com/search?q=%22Top+Gun%22,NA,%22Top+Gun%22,43685,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Elvis,http://twitter.com/search?q=Elvis,NA,Elvis,53229,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Bardo,http://twitter.com/search?q=Bardo,NA,Bardo,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Caborca,http://twitter.com/search?q=Caborca,NA,Caborca,18927,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Cienfuegos,http://twitter.com/search?q=Cienfuegos,NA,Cienfuegos,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
EEAAO,http://twitter.com/search?q=EEAAO,NA,EEAAO,16962,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Paul Mescal,http://twitter.com/search?q=%22Paul+Mescal%22,NA,%22Paul+Mescal%22,52431,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Ana de Armas,http://twitter.com/search?q=%22Ana+de+Armas%22,NA,%22Ana+de+Armas%22,29039,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Naciones Unidas,http://twitter.com/search?q=%22Naciones+Unidas%22,NA,%22Naciones+Unidas%22,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
The Batman,http://twitter.com/search?q=%22The+Batman%22,NA,%22The+Batman%22,34200,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Brendan Fraser,http://twitter.com/search?q=%22Brendan+Fraser%22,NA,%22Brendan+Fraser%22,31099,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
El 24,http://twitter.com/search?q=%22El+24%22,NA,%22El+24%22,131317,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Thauvin,http://twitter.com/search?q=Thauvin,NA,Thauvin,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pinocchio,http://twitter.com/search?q=Pinocchio,NA,Pinocchio,15482,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alejandro González Iñárritu,http://twitter.com/search?q=%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Beltrán Leyva,http://twitter.com/search?q=%22Beltr%C3%A1n+Leyva%22,NA,%22Beltr%C3%A1n+Leyva%22,19771,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Le Pupille,http://twitter.com/search?q=%22Le+Pupille%22,NA,%22Le+Pupille%22,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alfonso Cuarón,http://twitter.com/search?q=%22Alfonso+Cuar%C3%B3n%22,NA,%22Alfonso+Cuar%C3%B3n%22,NA,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Renata,http://twitter.com/search?q=Renata,NA,Renata,10748,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Mejor Película,http://twitter.com/search?q=%22Mejor+Pel%C3%ADcula%22,NA,%22Mejor+Pel%C3%ADcula%22,26648,Chihuahua,115958,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#SalarioRosaParaTuHogar,http://twitter.com/search?q=%23SalarioRosaParaTuHogar,NA,%23SalarioRosaParaTuHogar,52332,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#Playdoitmexico,http://twitter.com/search?q=%23Playdoitmexico,NA,%23Playdoitmexico,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#marcoreypicks,http://twitter.com/search?q=%23marcoreypicks,NA,%23marcoreypicks,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Clippers,http://twitter.com/search?q=Clippers,NA,Clippers,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Lazio,http://twitter.com/search?q=Lazio,NA,Lazio,24805,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Jackson Wang,http://twitter.com/search?q=%22Jackson+Wang%22,NA,%22Jackson+Wang%22,12221,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pioli,http://twitter.com/search?q=Pioli,NA,Pioli,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#VIBE76onHot100,http://twitter.com/search?q=%23VIBE76onHot100,NA,%23VIBE76onHot100,25853,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Lainez,http://twitter.com/search?q=Lainez,NA,Lainez,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
